date,fips,PRECTOT,PS,T2M,WS50M_RANGE,slope3,SQ1,class
20150602,1011,4.63,99.95,24.07,1.66,0.5407,1,0
20150609,1011,13.64,99.74,24.53,2.21,0.5407,1,0
20150616,1011,0.08,100.37,29.27,3.76,0.5407,1,0
20150623,1011,4.4,100.35,29.45,3.42,0.5407,1,0
20150630,1011,1.57,100.1,25.5,2.42,0.5407,1,0
20150707,1011,0.12,100.44,28.04,1.34,0.5407,1,0
20150714,1011,0.47,99.56,29.22,3.37,0.5407,1,0
20150721,1011,0.66,99.6,30.6,1.75,0.5407,1,1
20150728,1011,2.2,99.85,30.59,4.23,0.5407,1,1
20150804,1011,0.05,99.87,30.8,4.78,0.5407,1,1
20150811,1011,10.67,99.84,28.25,2.87,0.5407,1,1
20150818,1011,4.95,99.97,26.36,2.82,0.5407,1,1
20150825,1011,0.0,99.85,24.73,3.15,0.5407,1,1
20150901,1011,0.0,100.24,27.07,4.62,0.5407,1,1
20150908,1011,7.72,99.86,25.57,2.8,0.5407,1,1
20150915,1011,0.0,100.81,21.21,1.64,0.5407,1,1
20150922,1011,13.3,100.14,21.18,1.56,0.5407,1,1
20150929,1011,10.1,99.38,23.88,2.75,0.5407,1,0
20151006,1011,0.03,100.02,21.26,2.26,0.5407,1,0
20151013,1011,6.1,99.54,20.1,2.75,0.5407,1,0
20151020,1011,0.0,101.02,15.04,3.66,0.5407,1,1
20151027,1011,6.67,99.72,17.1,3.72,0.5407,1,1
20151103,1011,0.92,100.1,20.81,4.54,0.5407,1,0
20151110,1011,0.08,100.35,14.24,3.29,0.5407,1,0
20151117,1011,0.02,100.22,17.84,4.61,0.5407,1,0
20151124,1011,0.0,101.22,6.39,4.64,0.5407,1,0
20151201,1011,1.89,99.98,17.56,2.54,0.5407,1,0
20151208,1011,0.0,100.43,9.61,4.94,0.5407,1,0
20151215,1011,0.11,99.74,13.08,4.54,0.5407,1,1
20151222,1011,17.91,99.82,17.06,2.71,0.5407,1,0
20151229,1011,3.29,100.28,15.99,3.06,0.5407,1,0
20160105,1011,0.0,101.41,0.52,2.31,0.5407,1,0
20160112,1011,0.0,100.73,3.19,4.86,0.5407,1,0
20160119,1011,0.0,101.39,-0.16,2.13,0.5407,1,0
20160126,1011,4.3,100.46,10.19,4.1,0.5407,1,0
20160202,1011,3.59,99.96,17.6,2.62,0.5407,1,0
20160209,1011,0.05,99.94,2.39,4.51,0.5407,1,0
20160216,1011,0.07,99.7,10.06,5.56,0.5407,1,0
20160223,1011,17.22,99.17,17.66,8.18,0.5407,1,0
20160301,1011,8.3,100.14,15.92,4.66,0.5407,1,0
20160308,1011,0.0,100.63,14.77,3.62,0.5407,1,0
20160315,1011,0.0,99.69,19.42,4.15,0.5407,1,0
20160322,1011,0.0,100.94,10.51,6.53,0.5407,1,0
20160329,1011,0.0,100.43,15.05,5.31,0.5407,1,0
20160405,1011,0.0,100.66,14.54,3.04,0.5407,1,0
20160412,1011,4.83,100.31,18.4,3.84,0.5407,1,0
20160419,1011,0.0,100.57,19.83,2.72,0.5407,1,0
20160426,1011,0.54,99.76,21.28,3.14,0.5407,1,0
20160503,1011,0.89,99.68,20.14,3.29,0.5407,1,0
20160510,1011,0.13,100.35,22.08,2.48,0.5407,1,0
20160517,1011,14.1,100.08,21.76,3.33,0.5407,1,0
20160524,1011,0.0,100.38,22.73,5.36,0.5407,1,0
20160531,1011,1.52,99.74,26.97,3.75,0.5407,1,0
20160607,1011,0.07,99.39,26.16,2.87,0.5407,1,0
20160614,1011,4.91,99.82,27.29,2.42,0.5407,1,0
20160621,1011,0.0,100.42,25.95,4.62,0.5407,1,0
20160628,1011,6.38,99.91,26.92,1.95,0.5407,1,1
20160705,1011,2.32,100.23,28.86,2.52,0.5407,1,1
20160712,1011,6.36,100.33,27.81,3.45,0.5407,1,1
20160719,1011,7.91,100.57,29.28,1.21,0.5407,1,1
20160726,1011,3.47,100.07,28.51,1.96,0.5407,1,1
20160802,1011,7.4,100.2,28.44,2.32,0.5407,1,1
20160809,1011,3.79,99.75,27.54,2.28,0.5407,1,0
20160816,1011,8.44,100.53,28.18,2.57,0.5407,1,1
20160823,1011,1.98,100.57,29.29,3.65,0.5407,1,1
20160830,1011,0.45,99.97,27.91,2.11,0.5407,1,1
20160906,1011,0.0,100.61,26.99,3.52,0.5407,1,1
20160913,1011,0.57,100.26,26.36,1.67,0.5407,1,1
20160920,1011,0.0,100.0,27.03,3.11,0.5407,1,1
20160927,1011,0.69,99.77,25.97,3.42,0.5407,1,1
20161004,1011,0.0,99.94,24.94,2.45,0.5407,1,1
20161011,1011,0.0,100.85,17.74,4.12,0.5407,1,1
20161018,1011,0.0,100.06,24.33,3.24,0.5407,1,1
20161025,1011,0.0,100.69,19.43,4.07,0.5407,1,1
20161101,1011,0.0,100.55,21.9,4.44,0.5407,1,1
20161108,1011,0.0,100.76,15.71,3.09,0.5407,1,1
20161115,1011,0.0,100.0,14.78,4.76,0.5407,1,1
20161122,1011,0.0,100.71,10.67,5.26,0.5407,1,1
20161129,1011,22.28,99.43,21.17,3.57,0.5407,1,1
20161206,1011,32.03,99.39,16.34,4.33,0.5407,1,1
20161213,1011,19.11,100.01,15.71,2.68,0.5407,1,1
20161220,1011,0.11,101.35,7.04,2.79,0.5407,1,1
20161227,1011,0.25,100.72,17.89,3.24,0.5407,1,1
20000104,1013,8.01,100.73,13.04,4.13,0.5155,3,1
20000111,1013,0.28,100.87,12.24,3.91,0.5155,3,1
20000118,1013,2.11,100.85,15.58,2.7,0.5155,3,1
20000125,1013,0.0,100.51,0.74,3.02,0.5155,3,1
20000201,1013,0.01,101.42,2.77,4.65,0.5155,3,1
20000208,1013,0.0,101.45,8.84,4.46,0.5155,3,1
20000215,1013,0.0,101.1,12.02,4.47,0.5155,3,1
20000222,1013,0.04,101.72,10.06,4.26,0.5155,3,1
20000229,1013,0.0,101.12,13.25,4.72,0.5155,3,1
20000307,1013,0.0,101.19,16.8,5.02,0.5155,3,1
20000314,1013,0.06,101.17,11.8,4.61,0.5155,3,1
20000321,1013,0.29,101.02,13.55,3.8,0.5155,3,1
20000328,1013,0.0,99.59,15.27,4.63,0.5155,3,1
20000404,1013,0.66,100.76,11.85,5.78,0.5155,3,1
20000411,1013,0.13,101.18,17.3,2.44,0.5155,3,1
20000418,1013,0.0,100.48,16.68,2.37,0.5155,3,1
20000425,1013,0.01,100.2,16.25,2.04,0.5155,3,1
20000502,1013,0.39,100.67,23.2,3.26,0.5155,3,1
20000509,1013,0.0,100.28,24.41,4.31,0.5155,3,1
20000516,1013,0.0,100.67,24.12,3.41,0.5155,3,1
20000523,1013,0.01,100.01,27.78,4.35,0.5155,3,1
20000530,1013,0.0,100.47,24.68,3.31,0.5155,3,1
20000606,1013,0.11,100.65,23.75,2.71,0.5155,3,1
20000613,1013,0.72,100.72,29.25,3.67,0.5155,3,1
20000620,1013,1.28,100.81,29.12,3.52,0.5155,3,1
20000627,1013,2.18,100.66,27.12,3.98,0.5155,3,1
20000704,1013,0.06,100.72,29.01,4.54,0.5155,3,1
20000711,1013,2.12,100.45,29.41,3.97,0.5155,3,1
20000718,1013,0.03,100.5,30.04,3.86,0.5155,3,1
20000725,1013,3.07,100.34,27.55,3.67,0.5155,3,1
20000801,1013,10.73,100.67,24.9,2.26,0.5155,3,1
20000808,1013,1.79,100.79,29.24,3.08,0.5155,3,1
20000815,1013,0.0,100.94,28.02,3.05,0.5155,3,1
20000822,1013,0.21,101.11,26.88,2.18,0.5155,3,1
20000829,1013,0.31,100.18,30.52,3.32,0.5155,3,1
20000905,1013,6.07,100.05,27.01,3.35,0.5155,3,1
20000912,1013,1.0,100.41,26.88,3.42,0.5155,3,1
20000919,1013,0.05,100.53,23.48,5.49,0.5155,3,1
20000926,1013,0.02,100.66,16.45,1.38,0.5155,3,1
20001003,1013,0.03,100.59,21.73,5.06,0.5155,3,1
20001010,1013,0.02,101.57,12.58,2.53,0.5155,3,1
20001017,1013,0.02,100.73,21.4,4.15,0.5155,3,1
20001024,1013,0.0,101.57,19.34,2.89,0.5155,3,1
20001031,1013,0.0,100.92,22.48,2.45,0.5155,3,1
20001107,1013,17.71,100.12,22.84,2.34,0.5155,3,1
20001114,1013,0.54,100.91,7.24,2.07,0.5155,3,1
20001121,1013,0.0,102.04,1.74,3.11,0.5155,3,1
20001128,1013,0.0,101.11,10.38,3.54,0.5155,3,1
20001205,1013,0.01,101.53,3.13,3.23,0.5155,3,1
20001212,1013,0.9,101.37,6.19,2.94,0.5155,3,1
20001219,1013,2.57,101.11,-1.59,3.73,0.5155,3,1
20001226,1013,0.33,101.74,4.03,2.9,0.5155,3,1
20010102,1013,0.0,102.25,-2.01,2.65,0.5155,3,1
20010109,1013,0.0,101.44,-0.83,2.81,0.5155,3,1
20010116,1013,12.63,101.07,7.57,2.21,0.5155,3,1
20010123,1013,0.0,101.46,2.47,4.34,0.5155,3,1
20010130,1013,1.28,100.09,12.25,3.51,0.5155,3,1
20010206,1013,0.0,101.04,8.39,4.64,0.5155,3,1
20010213,1013,0.42,101.42,14.15,3.23,0.5155,3,1
20010220,1013,0.42,101.32,14.31,3.43,0.5155,3,1
20010227,1013,11.78,100.87,16.87,3.66,0.5155,3,1
20010306,1013,0.17,100.99,6.31,2.19,0.5155,3,0
20010313,1013,1.78,100.28,16.2,1.51,0.5155,3,0
20010320,1013,13.86,99.95,3.62,1.38,0.5155,3,0
20010327,1013,0.1,101.3,7.08,2.76,0.5155,3,0
20010403,1013,23.28,100.65,18.57,4.03,0.5155,3,0
20010410,1013,0.05,100.47,23.2,4.84,0.5155,3,0
20010417,1013,0.03,101.08,11.62,3.35,0.5155,3,0
20010424,1013,9.87,100.92,18.68,2.56,0.5155,3,0
20010501,1013,0.0,100.93,18.92,2.94,0.5155,3,0
20010508,1013,0.95,101.25,20.52,3.4,0.5155,3,1
20010515,1013,0.01,100.6,23.78,5.82,0.5155,3,1
20010522,1013,7.13,100.25,19.93,1.71,0.5155,3,1
20010529,1013,6.66,100.39,24.19,2.38,0.5155,3,1
20010605,1013,2.24,100.67,25.99,2.76,0.5155,3,1
20010612,1013,6.17,99.89,25.55,4.16,0.5155,3,0
20010619,1013,3.86,100.98,24.32,1.76,0.5155,3,0
20010626,1013,0.48,101.13,25.1,2.65,0.5155,3,0
20010703,1013,3.53,101.03,25.86,2.2,0.5155,3,0
20010710,1013,1.91,100.04,28.82,2.82,0.5155,3,0
20010717,1013,0.07,100.71,26.66,2.6,0.5155,3,0
20010724,1013,4.13,100.18,27.73,4.7,0.5155,3,0
20010731,1013,8.03,100.78,27.82,2.55,0.5155,3,0
20010807,1013,7.57,100.94,26.33,1.58,0.5155,3,0
20010814,1013,3.13,100.26,26.59,3.91,0.5155,3,0
20010821,1013,0.0,100.73,23.58,4.45,0.5155,3,0
20010828,1013,3.49,100.52,26.43,1.89,0.5155,3,0
20010904,1013,4.31,100.34,25.86,2.69,0.5155,3,0
20010911,1013,2.4,100.6,25.83,2.58,0.5155,3,0
20010918,1013,4.44,100.58,22.82,3.93,0.5155,3,0
20010925,1013,0.0,100.67,15.73,2.74,0.5155,3,0
20011002,1013,0.0,100.93,18.84,4.37,0.5155,3,0
20011009,1013,0.02,101.5,18.26,2.01,0.5155,3,0
20011016,1013,0.12,101.14,13.3,2.79,0.5155,3,0
20011023,1013,0.01,100.05,21.52,4.92,0.5155,3,0
20011030,1013,0.0,101.77,11.92,4.25,0.5155,3,0
20011106,1013,0.02,101.11,15.49,4.6,0.5155,3,1
20011113,1013,0.02,101.49,14.81,2.58,0.5155,3,1
20011120,1013,0.45,100.78,12.3,1.93,0.5155,3,1
20011127,1013,0.27,100.64,19.58,2.46,0.5155,3,0
20011204,1013,0.01,101.45,12.56,4.22,0.5155,3,0
20011211,1013,0.27,101.01,11.37,2.78,0.5155,3,0
20011218,1013,0.0,100.41,11.12,3.08,0.5155,3,0
20011225,1013,0.28,100.78,2.05,4.23,0.5155,3,1
20020101,1013,1.26,101.2,0.11,1.8,0.5155,3,1
20020108,1013,0.01,101.41,1.2,4.74,0.5155,3,1
20020115,1013,0.03,101.17,6.54,4.15,0.5155,3,0
20020122,1013,2.74,101.2,11.37,3.55,0.5155,3,0
20020129,1013,0.04,100.97,16.62,3.29,0.5155,3,0
20020205,1013,6.43,101.65,2.99,3.97,0.5155,3,1
20020212,1013,0.0,101.15,5.84,4.53,0.5155,3,0
20020219,1013,2.56,101.05,10.55,4.11,0.5155,3,1
20020226,1013,0.29,100.79,9.41,1.79,0.5155,3,1
20020305,1013,0.0,102.04,5.46,4.44,0.5155,3,1
20020312,1013,28.56,100.12,15.21,4.88,0.5155,3,1
20020319,1013,1.08,100.63,19.25,3.93,0.5155,3,1
20020326,1013,6.39,100.65,17.34,2.62,0.5155,3,1
20020402,1013,0.0,100.37,18.31,4.66,0.5155,3,1
20020409,1013,12.96,101.0,18.43,4.94,0.5155,3,1
20020416,1013,0.02,101.01,22.64,3.78,0.5155,3,1
20020423,1013,0.02,100.81,20.48,3.97,0.5155,3,1
20020430,1013,3.5,100.23,25.46,3.56,0.5155,3,1
20020507,1013,0.01,100.82,27.43,2.74,0.5155,3,1
20020514,1013,0.0,100.81,18.63,1.55,0.5155,3,1
20020521,1013,0.17,101.15,17.4,3.44,0.5155,3,1
20020528,1013,6.92,100.38,24.99,2.35,0.5155,3,1
20020604,1013,5.85,100.39,28.71,4.88,0.5155,3,1
20020611,1013,0.06,100.41,27.27,2.85,0.5155,3,1
20020618,1013,2.91,100.33,26.77,4.52,0.5155,3,1
20020625,1013,4.79,100.79,25.97,3.82,0.5155,3,1
20020702,1013,0.78,100.75,28.07,3.09,0.5155,3,1
20020709,1013,2.2,100.85,28.04,3.15,0.5155,3,1
20020716,1013,0.07,100.84,28.67,2.75,0.5155,3,1
20020723,1013,4.48,100.73,27.94,2.57,0.5155,3,1
20020730,1013,9.39,100.83,26.26,1.31,0.5155,3,1
20020806,1013,0.19,100.26,29.62,3.64,0.5155,3,1
20020813,1013,0.29,100.68,27.63,3.89,0.5155,3,1
20020820,1013,2.98,100.55,27.13,2.47,0.5155,3,1
20020827,1013,0.89,100.13,26.84,2.53,0.5155,3,1
20020903,1013,0.06,100.53,27.8,1.61,0.5155,3,1
20020910,1013,0.0,100.05,28.1,4.34,0.5155,3,1
20020917,1013,1.88,100.43,26.8,2.27,0.5155,3,1
20020924,1013,20.89,100.47,23.06,3.13,0.5155,3,1
20021001,1013,0.02,100.75,25.42,2.41,0.5155,3,0
20021008,1013,0.15,100.51,23.94,2.94,0.5155,3,0
20021015,1013,13.14,99.82,16.42,4.17,0.5155,3,0
20021022,1013,0.05,100.8,19.02,3.1,0.5155,3,0
20021029,1013,3.89,99.88,22.25,2.02,0.5155,3,0
20021105,1013,15.61,99.89,19.75,5.19,0.5155,3,0
20021112,1013,12.11,100.75,13.89,4.35,0.5155,3,0
20021119,1013,1.32,101.32,12.99,4.8,0.5155,3,0
20021126,1013,0.02,101.07,13.19,4.29,0.5155,3,0
20021203,1013,0.31,101.08,10.83,4.84,0.5155,3,0
20021210,1013,18.69,100.42,7.73,3.28,0.5155,3,0
20021217,1013,0.04,100.81,10.33,4.13,0.5155,3,0
20021224,1013,45.12,99.46,16.46,2.99,0.5155,3,0
20021231,1013,35.54,99.75,12.82,5.58,0.5155,3,0
20030107,1013,0.0,101.65,2.54,3.65,0.5155,3,0
20030114,1013,0.0,101.39,3.75,5.06,0.5155,3,0
20030121,1013,0.25,100.55,13.86,2.08,0.5155,3,0
20030128,1013,0.02,101.6,5.6,5.2,0.5155,3,0
20030204,1013,2.57,100.55,8.96,2.63,0.5155,3,0
20030211,1013,0.0,101.07,5.62,5.09,0.5155,3,0
20030218,1013,0.0,101.26,5.37,4.64,0.5155,3,0
20030225,1013,0.42,100.98,10.81,5.5,0.5155,3,0
20030304,1013,0.54,100.2,11.03,2.81,0.5155,3,0
20030311,1013,0.06,100.71,14.79,3.94,0.5155,3,0
20030318,1013,0.54,99.13,18.89,5.94,0.5155,3,0
20030325,1013,0.15,100.62,16.4,5.48,0.5155,3,0
20030401,1013,0.0,101.6,12.56,3.97,0.5155,3,0
20030408,1013,15.64,100.4,17.42,4.07,0.5155,3,0
20030415,1013,0.02,101.01,20.13,3.66,0.5155,3,0
20030422,1013,0.0,100.44,16.25,3.2,0.5155,3,0
20030429,1013,0.01,100.42,21.61,3.84,0.5155,3,0
20030506,1013,0.18,100.36,25.06,2.61,0.5155,3,0
20030513,1013,0.03,100.83,18.69,4.49,0.5155,3,0
20030520,1013,5.79,100.79,23.74,2.61,0.5155,3,0
20030527,1013,0.22,100.69,20.03,3.69,0.5155,3,0
20030603,1013,16.74,99.88,23.33,1.51,0.5155,3,0
20030610,1013,0.31,100.47,27.12,4.08,0.5155,3,0
20030617,1013,8.62,100.38,24.69,2.82,0.5155,3,0
20030624,1013,0.73,100.58,27.14,2.72,0.5155,3,0
20030701,1013,51.56,100.06,25.45,7.17,0.5155,3,0
20030708,1013,0.1,101.02,27.67,4.62,0.5155,3,0
20030715,1013,0.1,100.75,27.42,3.93,0.5155,3,0
20030722,1013,13.06,100.3,25.7,2.18,0.5155,3,0
20030729,1013,5.76,100.35,27.17,3.18,0.5155,3,0
20030805,1013,12.94,100.34,25.19,2.07,0.5155,3,0
20030812,1013,4.0,100.43,23.77,2.0,0.5155,3,0
20030819,1013,4.51,100.64,28.07,3.27,0.5155,3,0
20030826,1013,0.93,100.61,27.6,3.16,0.5155,3,0
20030902,1013,2.32,100.64,27.06,3.32,0.5155,3,0
20030909,1013,0.06,100.66,24.97,3.74,0.5155,3,0
20030916,1013,0.0,100.6,20.7,3.71,0.5155,3,0
20030923,1013,0.08,100.49,21.61,3.15,0.5155,3,0
20030930,1013,0.0,101.19,15.09,2.85,0.5155,3,0
20031007,1013,1.86,100.53,21.44,2.95,0.5155,3,0
20031014,1013,0.05,100.03,20.39,6.39,0.5155,3,0
20031021,1013,0.0,100.53,19.55,5.85,0.5155,3,0
20031028,1013,0.38,99.87,12.66,3.02,0.5155,3,0
20031104,1013,3.14,100.4,22.41,2.3,0.5155,3,0
20031111,1013,0.0,101.19,17.27,3.77,0.5155,3,0
20031118,1013,27.45,99.97,20.59,4.47,0.5155,3,0
20031125,1013,0.0,100.78,5.39,3.94,0.5155,3,0
20031202,1013,0.01,101.73,7.21,3.99,0.5155,3,0
20031209,1013,9.7,100.52,11.94,3.03,0.5155,3,0
20031216,1013,5.18,100.61,10.72,4.2,0.5155,3,0
20031223,1013,15.48,100.42,12.89,2.63,0.5155,3,0
20031230,1013,0.64,101.39,6.16,2.51,0.5155,3,0
20040106,1013,0.04,101.91,3.44,1.82,0.5155,3,0
20040113,1013,0.0,101.51,8.34,5.1,0.5155,3,0
20040120,1013,0.0,101.08,0.5,3.46,0.5155,3,0
20040127,1013,0.15,100.71,6.28,2.8,0.5155,3,0
20040203,1013,0.08,101.15,6.67,2.15,0.5155,3,0
20040210,1013,1.76,101.15,10.05,3.87,0.5155,3,0
20040217,1013,0.02,101.79,6.99,4.75,0.5155,3,0
20040224,1013,9.17,99.97,11.38,3.23,0.5155,3,0
20040302,1013,0.56,101.23,17.66,2.55,0.5155,3,0
20040309,1013,0.01,100.63,10.97,5.73,0.5155,3,0
20040316,1013,5.8,100.3,16.33,3.1,0.5155,3,0
20040323,1013,0.0,101.83,8.95,3.99,0.5155,3,1
20040330,1013,4.14,100.71,16.53,3.39,0.5155,3,1
20040406,1013,0.02,100.59,16.87,4.42,0.5155,3,1
20040413,1013,1.47,100.16,9.42,3.3,0.5155,3,1
20040420,1013,0.0,100.83,19.96,4.32,0.5155,3,1
20040427,1013,0.0,100.79,17.9,5.11,0.5155,3,1
20040504,1013,0.03,101.03,15.45,5.49,0.5155,3,0
20040511,1013,0.05,100.87,24.13,3.25,0.5155,3,1
20040518,1013,9.45,101.18,23.02,2.3,0.5155,3,1
20040525,1013,0.0,100.52,26.77,4.56,0.5155,3,1
20040601,1013,25.37,100.22,22.55,3.3,0.5155,3,1
20040608,1013,1.9,100.9,27.01,2.57,0.5155,3,1
20040615,1013,11.77,100.43,25.66,1.59,0.5155,3,0
20040622,1013,9.5,100.44,25.67,2.01,0.5155,3,0
20040629,1013,3.24,100.95,25.87,2.59,0.5155,3,0
20040706,1013,2.95,100.73,26.76,2.47,0.5155,3,0
20040713,1013,7.92,100.41,27.92,2.45,0.5155,3,0
20040720,1013,0.05,100.36,26.45,4.01,0.5155,3,0
20040727,1013,3.1,100.33,27.62,2.38,0.5155,3,0
20040803,1013,0.05,99.98,29.0,4.09,0.5155,3,0
20040810,1013,26.23,100.41,24.82,2.81,0.5155,3,1
20040817,1013,0.0,100.74,24.5,2.78,0.5155,3,0
20040824,1013,0.48,100.61,27.3,2.18,0.5155,3,0
20040831,1013,5.99,100.68,25.58,2.59,0.5155,3,0
20040907,1013,7.46,98.99,24.2,4.82,0.5155,3,0
20040914,1013,0.05,100.49,25.28,1.52,0.5155,3,0
20040921,1013,0.02,101.0,20.26,2.18,0.5155,3,0
20040928,1013,0.0,100.18,22.92,3.28,0.5155,3,0
20041005,1013,0.02,101.0,21.78,4.37,0.5155,3,0
20041012,1013,0.45,99.84,22.89,3.42,0.5155,3,0
20041019,1013,48.67,100.28,22.93,1.35,0.5155,3,0
20041026,1013,0.02,100.78,22.2,3.95,0.5155,3,0
20041102,1013,22.87,100.52,23.31,2.87,0.5155,3,0
20041109,1013,0.0,101.46,12.5,2.79,0.5155,3,0
20041116,1013,0.01,101.87,9.94,3.56,0.5155,3,0
20041123,1013,4.68,100.16,19.64,2.09,0.5155,3,0
20041130,1013,6.88,100.68,15.18,2.65,0.5155,3,0
20041207,1013,6.53,100.39,19.21,3.89,0.5155,3,0
20041214,1013,0.0,102.01,1.17,2.45,0.5155,3,0
20041221,1013,0.04,101.07,6.76,3.68,0.5155,3,0
20041228,1013,0.0,102.15,3.51,4.07,0.5155,3,0
20050104,1013,0.0,101.4,15.34,3.39,0.5155,3,0
20050111,1013,0.02,100.96,15.65,3.24,0.5155,3,0
20050118,1013,0.0,102.45,0.39,2.86,0.5155,3,0
20050125,1013,0.0,100.71,6.64,5.26,0.5155,3,0
20050201,1013,19.27,101.14,7.73,2.05,0.5155,3,0
20050208,1013,8.63,100.76,15.84,1.83,0.5155,3,0
20050215,1013,0.4,100.8,15.03,3.56,0.5155,3,0
20050222,1013,1.55,100.78,18.92,3.59,0.5155,3,0
20050301,1013,0.0,100.61,5.56,4.36,0.5155,3,0
20050308,1013,0.77,100.12,9.73,4.95,0.5155,3,0
20050315,1013,9.45,100.44,11.94,2.08,0.5155,3,1
20050322,1013,14.07,99.75,17.36,2.15,0.5155,3,1
20050329,1013,0.0,100.26,14.25,5.6,0.5155,3,0
20050405,1013,0.0,100.82,16.55,4.57,0.5155,3,0
20050412,1013,19.59,99.74,18.86,3.09,0.5155,3,0
20050419,1013,0.0,100.98,16.66,4.88,0.5155,3,0
20050426,1013,11.72,99.71,16.26,3.33,0.5155,3,0
20050503,1013,0.08,100.96,14.06,2.66,0.5155,3,0
20050510,1013,0.22,100.6,22.18,3.72,0.5155,3,0
20050517,1013,0.0,100.32,21.71,3.49,0.5155,3,0
20050524,1013,0.01,99.61,25.93,4.39,0.5155,3,0
20050531,1013,33.55,99.79,21.77,2.34,0.5155,3,0
20050607,1013,3.12,100.27,25.17,2.76,0.5155,3,0
20050614,1013,0.08,100.18,28.72,2.59,0.5155,3,0
20050621,1013,0.12,100.82,25.24,3.63,0.5155,3,0
20050628,1013,5.01,100.61,26.08,2.95,0.5155,3,0
20050705,1013,2.45,100.72,26.07,3.84,0.5155,3,0
20050712,1013,4.39,100.65,27.94,2.07,0.5155,3,0
20050719,1013,1.91,100.72,28.03,3.29,0.5155,3,0
20050726,1013,1.01,100.44,28.73,3.98,0.5155,3,0
20050802,1013,4.59,100.53,24.19,1.17,0.5155,3,0
20050809,1013,8.5,100.37,26.77,2.77,0.5155,3,0
20050816,1013,11.18,100.66,27.68,2.06,0.5155,3,0
20050823,1013,0.37,100.14,28.07,1.84,0.5155,3,0
20050830,1013,3.31,99.56,26.78,6.24,0.5155,3,0
20050906,1013,0.0,100.99,22.56,2.34,0.5155,3,0
20050913,1013,0.01,100.51,23.59,2.02,0.5155,3,0
20050920,1013,0.0,100.75,26.74,3.73,0.5155,3,0
20050927,1013,1.02,100.22,24.74,1.69,0.5155,3,0
20051004,1013,0.05,100.7,23.84,1.98,0.5155,3,0
20051011,1013,0.01,100.26,20.24,3.85,0.5155,3,0
20051018,1013,0.0,100.46,19.09,3.99,0.5155,3,0
20051025,1013,0.0,100.67,8.67,2.21,0.5155,3,0
20051101,1013,8.02,100.74,15.39,4.54,0.5155,3,0
20051108,1013,0.0,101.09,21.3,4.73,0.5155,3,0
20051115,1013,4.97,100.71,20.66,2.29,0.5155,3,1
20051122,1013,0.02,100.31,7.44,4.4,0.5155,3,0
20051129,1013,2.06,100.51,10.2,2.24,0.5155,3,0
20051206,1013,0.0,101.36,3.27,3.45,0.5155,3,0
20051213,1013,0.0,101.03,5.7,4.6,0.5155,3,0
20051220,1013,0.01,101.56,1.93,2.9,0.5155,3,0
20051227,1013,0.01,100.63,8.84,5.08,0.5155,3,0
20060103,1013,0.0,100.52,11.6,2.59,0.5155,3,0
20060110,1013,0.77,101.3,14.76,3.46,0.5155,3,1
20060117,1013,34.08,99.66,14.01,5.81,0.5155,3,1
20060124,1013,0.37,100.95,10.48,3.42,0.5155,3,1
20060131,1013,0.0,100.73,7.8,4.73,0.5155,3,1
20060207,1013,0.43,101.14,5.28,2.2,0.5155,3,1
20060214,1013,0.05,101.38,6.14,4.28,0.5155,3,0
20060221,1013,0.66,100.8,11.56,4.27,0.5155,3,0
20060228,1013,0.0,100.93,10.55,4.02,0.5155,3,0
20060307,1013,0.0,101.09,10.93,4.42,0.5155,3,0
20060314,1013,6.71,100.83,13.41,1.83,0.5155,3,0
20060321,1013,17.06,99.98,17.51,4.59,0.5155,3,0
20060328,1013,0.13,101.22,13.93,2.76,0.5155,3,0
20060404,1013,0.0,100.86,14.73,1.88,0.5155,3,1
20060411,1013,0.0,101.27,16.94,3.64,0.5155,3,1
20060418,1013,0.02,99.87,26.63,4.38,0.5155,3,1
20060425,1013,4.44,100.21,23.69,1.33,0.5155,3,1
20060502,1013,0.08,100.8,22.88,4.27,0.5155,3,1
20060509,1013,26.46,100.11,22.72,2.16,0.5155,3,1
20060516,1013,0.14,100.24,16.26,3.41,0.5155,3,0
20060523,1013,0.15,100.59,26.75,4.36,0.5155,3,0
20060530,1013,0.0,100.57,28.86,4.48,0.5155,3,0
20060606,1013,0.0,100.28,23.28,3.08,0.5155,3,1
20060613,1013,2.71,99.9,26.54,2.19,0.5155,3,1
20060620,1013,0.11,100.64,29.85,3.41,0.5155,3,1
20060627,1013,0.3,100.38,28.34,2.74,0.5155,3,1
20060704,1013,0.14,100.65,30.61,3.53,0.5155,3,1
20060711,1013,0.0,100.8,29.28,4.87,0.5155,3,1
20060718,1013,4.66,100.43,30.07,3.69,0.5155,3,1
20060725,1013,3.22,100.68,26.26,2.67,0.5155,3,1
20060801,1013,0.77,100.67,28.93,3.73,0.5155,3,1
20060808,1013,9.72,100.75,30.83,3.62,0.5155,3,1
20060815,1013,15.78,100.34,29.95,2.5,0.5155,3,1
20060822,1013,7.32,100.72,28.36,2.14,0.5155,3,1
20060829,1013,4.57,100.06,28.84,2.73,0.5155,3,1
20060905,1013,1.48,100.36,26.64,3.38,0.5155,3,1
20060912,1013,13.58,100.48,23.21,2.31,0.5155,3,1
20060919,1013,4.96,100.23,22.95,4.36,0.5155,3,1
20060926,1013,0.01,100.66,18.81,3.15,0.5155,3,1
20061003,1013,0.29,100.94,24.92,4.35,0.5155,3,1
